Term,Coefficient
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
d^2u/dx0^2,-1.0
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.05052715224981075
u,0.017527867991432897
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
d^2u/dx0^2,-1.0
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
d^2u/dx0^2,-1.0
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
d^2u/dx0^2,-1.0
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.05052715224981075
u,0.017527867991432897
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
d^2u/dx0^2,-1.0
u,-2.706239123024961
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
du/dx0,-0.21223313584296102
d^2u/dx0^2,-1.0
u,-2.703588913856997
